product_id,product_name,slug,turbosquid_url,referral_url,price,sales_qty,estimated_revenue,recent_sales,downloads,full_previews,shopping_carts,days_in_sales,certification,category,subcategory,industries,use_cases,seo_keywords,priority_score,is_top_model,image_url
1105284,Light Helicopter Bell 47,light-helicopter-bell-47-1105284,https://www.turbosquid.com/3d-models/light-helicopter-bell-47-1105284,https://www.turbosquid.com/3d-models/light-helicopter-bell-47-1105284?referral=3d_molier-studio,129.0,17.0,2193.0,4.0,23.0,4102.0,23.0,3388.0,CheckMate Lite/Pro,Aircraft,Helicopter,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,light helicopter bell 47 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.144217,True,https://static.turbosquid.com/Preview/001105/284/Light-Helicopter-Bell-47_D_Main.jpg
1283848,Emergency Towing Steel Wire Rope with Hooks 3m,emergency-towing-steel-wire-rope-with-hooks-3m-1283848,https://www.turbosquid.com/3d-models/emergency-towing-steel-wire-rope-with-hooks-3m-1283848,https://www.turbosquid.com/3d-models/emergency-towing-steel-wire-rope-with-hooks-3m-1283848?referral=3d_molier-studio,39.0,56.0,2184.0,18.0,69.0,2371.0,64.0,2888.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,emergency towing steel wire 3d model|3d model download|emergency towing steel wire turbosquid,0.138344,True,https://static.turbosquid.com/Preview/001283/848/Emergency-Towing-Steel-Wire-Rope-With-Hooks-3m_D_Main.jpg
929598,Charter Bus,charter-bus-929598,https://www.turbosquid.com/3d-models/charter-bus-929598,https://www.turbosquid.com/3d-models/charter-bus-929598?referral=3d_molier-studio,99.0,17.0,1683.0,2.0,23.0,1742.0,22.0,3967.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,charter bus 3d model|vehicle 3d model|car 3d model|charter bus for games,0.138658,True,https://static.turbosquid.com/Preview/000929/598/Charter-Bus_D_Main.jpg
1158196,US Combat Tank M60A3 Patton,us-combat-tank-m60a3-patton-1158196,https://www.turbosquid.com/3d-models/us-combat-tank-m60a3-patton-1158196,https://www.turbosquid.com/3d-models/us-combat-tank-m60a3-patton-1158196?referral=3d_molier-studio,149.0,19.0,2831.0,2.0,16.0,3118.0,34.0,3242.0,CheckMate Lite/Pro,Military Vehicles,Tank,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,us combat tank m60a3 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.143317,True,https://static.turbosquid.com/Preview/001158/196/Us-Combat-Tank-M60a3-Patton_D_Main.jpg
1462833,Emergency Ambulance Generic with Interior,emergency-ambulance-generic-with-interior-1462833,https://www.turbosquid.com/3d-models/emergency-ambulance-generic-with-interior-1462833,https://www.turbosquid.com/3d-models/emergency-ambulance-generic-with-interior-1462833?referral=3d_molier-studio,99.0,20.0,1980.0,4.0,27.0,921.0,25.0,2355.0,CheckMate Lite/Pro,Medical,Ambulance,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,emergency ambulance generic with 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.143588,True,https://static.turbosquid.com/Preview/001462/833/Emergency-Ambulance-Generic-With-Interior_D_Main.jpg
1463228,Mercedes Benz Sprinter Emergency Ambulance with Interior,mercedes-benz-sprinter-emergency-ambulance-with-interior-1463228,https://www.turbosquid.com/3d-models/mercedes-benz-sprinter-emergency-ambulance-with-interior-1463228,https://www.turbosquid.com/3d-models/mercedes-benz-sprinter-emergency-ambulance-with-interior-1463228?referral=3d_molier-studio,129.0,26.0,3354.0,4.0,38.0,2425.0,41.0,2353.0,CheckMate Lite/Pro,Medical,Ambulance,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,mercedes benz sprinter emergency 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.15096,True,https://static.turbosquid.com/Preview/001463/228/Mercedes-Benz-Sprinter-Emergency-Ambulance-With-Interior_D_Main.jpg
1463230,Modern Paramedic Ambulance with Interior,modern-paramedic-ambulance-with-interior-1463230,https://www.turbosquid.com/3d-models/modern-paramedic-ambulance-with-interior-1463230,https://www.turbosquid.com/3d-models/modern-paramedic-ambulance-with-interior-1463230?referral=3d_molier-studio,129.0,45.0,5805.0,5.0,50.0,3424.0,76.0,2353.0,CheckMate Lite/Pro,Medical,Ambulance,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,modern paramedic ambulance with 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.169224,True,https://static.turbosquid.com/Preview/001463/230/Modern-Paramedic-Ambulance-With-Interior_D_Main.jpg
1463235,Paramedic Mercedes Benz Sprinter Ambulance with Interior,paramedic-mercedes-benz-sprinter-ambulance-with-interior-1463235,https://www.turbosquid.com/3d-models/paramedic-mercedes-benz-sprinter-ambulance-with-interior-1463235,https://www.turbosquid.com/3d-models/paramedic-mercedes-benz-sprinter-ambulance-with-interior-1463235?referral=3d_molier-studio,129.0,19.0,2451.0,2.0,18.0,1837.0,31.0,2353.0,CheckMate Lite/Pro,Medical,Ambulance,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,paramedic mercedes benz sprinter 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.141685,True,https://static.turbosquid.com/Preview/001463/235/Paramedic-Mercedes-Benz-Sprinter-Ambulance-With-Interior_D_Main.jpg
1235686,Yellow Gerbera Flower,yellow-gerbera-flower-1235686,https://www.turbosquid.com/3d-models/yellow-gerbera-flower-1235686,https://www.turbosquid.com/3d-models/yellow-gerbera-flower-1235686?referral=3d_molier-studio,29.0,200.0,5800.0,39.0,264.0,6482.0,301.0,3024.0,CheckMate Lite/Pro,Nature & Plants,Flower,Architecture|Film & Video Production|Games|Virtual Reality,architecture visualization|film production|game environments|VR experiences,yellow gerbera flower 3d model|plant 3d model|nature 3d model|tree 3d model,0.266869,True,https://static.turbosquid.com/Preview/001235/686/Yellow-Gerbera-Flower_D_Main.jpg
1287764,S-400 Triumf Launch Vehicle and  Radar Rigged Collection,s-400-triumf-launch-vehicle-and-radar-rigged-collection-1287764,https://www.turbosquid.com/3d-models/s-400-triumf-launch-vehicle-and-radar-rigged-collection-1287764,https://www.turbosquid.com/3d-models/s-400-triumf-launch-vehicle-and-radar-rigged-collection-1287764?referral=3d_molier-studio,139.0,18.0,2502.0,3.0,22.0,2740.0,29.0,2876.0,CheckMate Lite/Pro,Vehicles,Vehicle,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,s-400 triumf launch vehicle 3d model|vehicle 3d model|car 3d model|s-400 triumf launch vehicle for games,0.143277,True,https://static.turbosquid.com/Preview/001287/764/S-400-Triumf-Launch-Vehicle-And-Radar-Rigged-Collection_D_Main.jpg
1602897,Medium Sized Twin Engined Helicopter,medium-sized-twin-engined-helicopter-1602897,https://www.turbosquid.com/3d-models/medium-sized-twin-engined-helicopter-1602897,https://www.turbosquid.com/3d-models/medium-sized-twin-engined-helicopter-1602897?referral=3d_molier-studio,149.0,18.0,2682.0,5.0,25.0,1028.0,27.0,2063.0,CheckMate Lite/Pro,Aircraft,Helicopter,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,medium sized twin engined 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.145681,True,https://static.turbosquid.com/Preview/001602/897/Medium-Sized-Twin-Engined-Helicopter_D_Main.jpg
1602927,AgustaWestland AW139 Helicopter,agustawestland-aw139-helicopter-1602927,https://www.turbosquid.com/3d-models/agustawestland-aw139-helicopter-1602927,https://www.turbosquid.com/3d-models/agustawestland-aw139-helicopter-1602927?referral=3d_molier-studio,149.0,34.0,5066.0,17.0,42.0,3521.0,50.0,2063.0,CheckMate Lite/Pro,Aircraft,Helicopter,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,agustawestland aw139 helicopter 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.179997,True,https://static.turbosquid.com/Preview/001602/927/Agustawestland-Aw139-Helicopter_D_Main.jpg
933543,ISO Tank Container,iso-tank-container-933543,https://www.turbosquid.com/3d-models/iso-tank-container-933543,https://www.turbosquid.com/3d-models/iso-tank-container-933543?referral=3d_molier-studio,39.0,36.0,1404.0,7.0,44.0,4139.0,68.0,3955.0,CheckMate Lite/Pro,Military Vehicles,Tank,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,iso tank container 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.159799,True,https://static.turbosquid.com/Preview/000933/543/Iso-Tank-Container_D_Main.jpg
904223,St Edwards Crown,st-edwards-crown-904223,https://www.turbosquid.com/3d-models/st-edwards-crown-904223,https://www.turbosquid.com/3d-models/st-edwards-crown-904223?referral=3d_molier-studio,49.0,134.0,6566.0,13.0,142.0,7683.0,207.0,4042.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,st edwards crown 3d model|3d model download|st edwards crown turbosquid,0.189008,True,https://static.turbosquid.com/Preview/000904/223/St-Edwards-Crown_D_Main.jpg
1426740,Electric Car Engine,electric-car-engine-1426740,https://www.turbosquid.com/3d-models/electric-car-engine-1426740,https://www.turbosquid.com/3d-models/electric-car-engine-1426740?referral=3d_molier-studio,99.0,26.0,2574.0,8.0,29.0,2716.0,39.0,2453.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,electric car engine 3d model|vehicle 3d model|car 3d model|electric car engine for games,0.155949,True,https://static.turbosquid.com/Preview/001426/740/Electric-Car-Engine_D_Main.jpg
1233429,Boeing 767-200 Generic,boeing-767-200-generic-1233429,https://www.turbosquid.com/3d-models/boeing-767-200-generic-1233429,https://www.turbosquid.com/3d-models/boeing-767-200-generic-1233429?referral=3d_molier-studio,149.0,18.0,2682.0,3.0,24.0,2152.0,35.0,3032.0,CheckMate Lite/Pro,Aircraft,Boeing,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,boeing 767-200 generic 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.143652,True,https://static.turbosquid.com/Preview/001233/429/Boeing-767-200-Generic_D_Main.jpg
901504,Apple Lightning to USB Cable,apple-lightning-to-usb-cable-901504,https://www.turbosquid.com/3d-models/apple-lightning-to-usb-cable-901504,https://www.turbosquid.com/3d-models/apple-lightning-to-usb-cable-901504?referral=3d_molier-studio,19.0,103.0,1957.0,2.0,123.0,4753.0,137.0,4050.0,CheckMate Lite/Pro,Food & Beverages,Apple,Advertising|Film & Video Production|3D Printing|Games,advertising|product visualization|film production|3D printing,apple lightning to usb 3d model|food 3d model|product 3d model|apple lightning to usb for advertising,0.141559,True,https://static.turbosquid.com/Preview/000901/504/Apple-Lightning-To-Usb-Cable_D_Main.jpg
1016734,Beach Bike Generic,beach-bike-generic-1016734,https://www.turbosquid.com/3d-models/beach-bike-generic-1016734,https://www.turbosquid.com/3d-models/beach-bike-generic-1016734?referral=3d_molier-studio,99.0,26.0,2574.0,4.0,33.0,1061.0,36.0,3671.0,CheckMate Lite/Pro,Vehicles,Bike,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,beach bike generic 3d model|vehicle 3d model|car 3d model|beach bike generic for games,0.148416,True,https://static.turbosquid.com/Preview/001016/734/Beach-Bike-Generic_D_Main.jpg
1435817,Flowering Cherry Tree,flowering-cherry-tree-1435817,https://www.turbosquid.com/3d-models/flowering-cherry-tree-1435817,https://www.turbosquid.com/3d-models/flowering-cherry-tree-1435817?referral=3d_molier-studio,39.0,116.0,4524.0,21.0,136.0,6420.0,212.0,2425.0,CheckMate Lite/Pro,Nature & Plants,Tree,Architecture|Film & Video Production|Games|Virtual Reality,architecture visualization|film production|game environments|VR experiences,flowering cherry tree 3d model|plant 3d model|nature 3d model|tree 3d model,0.188756,True,https://static.turbosquid.com/Preview/001435/817/Flowering-Cherry-Tree_D_Main.jpg
1177375,Intercity Bus MCI D4500,intercity-bus-mci-d4500-1177375,https://www.turbosquid.com/3d-models/intercity-bus-mci-d4500-1177375,https://www.turbosquid.com/3d-models/intercity-bus-mci-d4500-1177375?referral=3d_molier-studio,129.0,13.0,1677.0,3.0,17.0,1825.0,16.0,3191.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,intercity bus mci d4500 3d model|vehicle 3d model|car 3d model|intercity bus mci d4500 for games,0.13794,True,https://static.turbosquid.com/Preview/001177/375/Intercity-Bus-Mci-D4500_D_Main.jpg
1202623,Cherry Leaf,cherry-leaf-1202623,https://www.turbosquid.com/3d-models/cherry-leaf-1202623,https://www.turbosquid.com/3d-models/cherry-leaf-1202623?referral=3d_molier-studio,9.0,226.0,2034.0,46.0,242.0,3741.0,263.0,3121.0,StemCell,Nature & Plants,Leaf,Architecture|Film & Video Production|Games|Virtual Reality,architecture visualization|film production|game environments|VR experiences,cherry leaf 3d model|plant 3d model|nature 3d model|tree 3d model,0.264884,True,https://static.turbosquid.com/Preview/001202/623/Cherry-Leaf_D_Main.jpg
1202624,Cherry Collection,cherry-collection-1202624,https://www.turbosquid.com/3d-models/cherry-collection-1202624,https://www.turbosquid.com/3d-models/cherry-collection-1202624?referral=3d_molier-studio,39.0,143.0,5577.0,20.0,177.0,5386.0,193.0,3121.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,cherry collection 3d model|3d model download|cherry collection turbosquid,0.200561,True,https://static.turbosquid.com/Preview/001202/624/Cherry-Collection_D_Main.jpg
1318141,LCVP Higgins Boat Rusty,lcvp-higgins-boat-rusty-1318141,https://www.turbosquid.com/3d-models/lcvp-higgins-boat-rusty-1318141,https://www.turbosquid.com/3d-models/lcvp-higgins-boat-rusty-1318141?referral=3d_molier-studio,99.0,16.0,1584.0,3.0,20.0,2645.0,27.0,2786.0,CheckMate Lite/Pro,Ships,Boat,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,lcvp higgins boat rusty 3d model|ship 3d model|boat 3d model|vessel 3d model,0.140423,True,https://static.turbosquid.com/Preview/001318/141/Lcvp-Higgins-Boat-Rusty_D_Main.jpg
1043196,Female Skeleton Collection,female-skeleton-collection-1043196,https://www.turbosquid.com/3d-models/female-skeleton-collection-1043196,https://www.turbosquid.com/3d-models/female-skeleton-collection-1043196?referral=3d_molier-studio,149.0,36.0,5364.0,2.0,50.0,11035.0,72.0,3589.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,female skeleton collection 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.163348,True,https://static.turbosquid.com/Preview/001043/196/Female-Skeleton-Collection_D_Main.jpg
1031144,Cape Town Stadium Green Point 3D Model,cape-town-stadium-green-point-3d-model-1031144,https://www.turbosquid.com/3d-models/cape-town-stadium-green-point-3d-model-1031144,https://www.turbosquid.com/3d-models/cape-town-stadium-green-point-3d-model-1031144?referral=3d_molier-studio,199.0,29.0,5771.0,1.0,41.0,3772.0,41.0,3627.0,CheckMate Lite/Pro,Architecture Landmarks,Stadium,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,cape town stadium green 3d model|architecture 3d model|building 3d model|landmark 3d model,0.152871,True,https://static.turbosquid.com/Preview/001031/144/Cape-Town-Stadium-Green-Point-3d-Model_D_Main.jpg
1195513,Universal Car Mount Holder for GPS PDA Cell Phone,universal-car-mount-holder-for-gps-pda-cell-phone-1195513,https://www.turbosquid.com/3d-models/universal-car-mount-holder-for-gps-pda-cell-phone-1195513,https://www.turbosquid.com/3d-models/universal-car-mount-holder-for-gps-pda-cell-phone-1195513?referral=3d_molier-studio,19.0,18.0,342.0,3.0,28.0,853.0,23.0,3142.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,universal car mount holder 3d model|vehicle 3d model|car 3d model|universal car mount holder for games,0.13783,True,https://static.turbosquid.com/Preview/001195/513/Universal-Car-Mount-Holder-For-Gps-Pda-Cell-Phone_D_Main.jpg
